98461	20.3616	SET `autocommit` = ?
49350	17.2740	SELECT `u1_0` . `user_id` , `u1_0` . `cookie_cnt` , `u1_0` . `created_at` , `u1_0` . `disliked_ingredients` , `u1_0` . `email` , `u1_0` . `is_cookeeps_onboarded` , `u1_0` . `is_first_ingredient_reward` , `u1_0` . `is_first_recipe_reward` , `u1_0` . `is_profile_auto_update` , `u1_0` . `last_access_at
49335	28.5216	UPDATE `users` SET `cookie_cnt` = ? , `disliked_ingredients` = ? , `email` = ? , `is_cookeeps_onboarded` = ? , `is_first_ingredient_reward` = ? , `is_first_recipe_reward` = ? , `is_profile_auto_update` = ? , `last_access_at` = ? , `marketing_consent` = ? , `marketing_push` = ? , `nickname` = ? , PAS
49324	16.9432	SELECT `us1_0` . `session_id` , `us1_0` . `created_at` , `us1_0` . `expires_at` , `us1_0` . `refresh_token` , `us1_0` . `user_id` FROM `user_sessions` `us1_0` WHERE `us1_0` . `user_id` = ?
48481	1121.9445	COMMIT
1	0.0096	TRUNCATE TABLE `performance_schema` . `events_statements_summary_by_digest`
1	0.0057	FLUSH STATUS
1	0.0003	SELECT @@`version_comment` LIMIT ?
